Favorite_Count,Favorited,Hashtags,Replied,Retweet_Count,Retweeted,Screen_Name,Tweet_Coordinates,Tweet_Created_At,Tweet_Place,Tweet_Text,Tweet_URL,User_Location,User_Name,index,lat,long,keyword
0,False,"[{'text': 'FeelTheBern', 'indices': [40, 52]}]",1198003321602265089,0,False,XxTheMayQueenxX,None,2019-11-22 15:42:49,None,"@BernieSanders Give em hell Bernie!!!!!
#FeelTheBern",[],America,With All Due Respect,4,4.8180479,-75.6888617,#feelthebern
1,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'Bloomberg', 'indices': [14, 24]}, {'text': 'Bernie2020', 'indices': [26, 37]}]",None,0,False,XxTheMayQueenxX,None,2019-11-22 15:42:01,None,"#FeelTheBern 
#Bloomberg 
#Bernie2020 https://t.co/i4q24hIwLp","[{'url': 'https://t.co/i4q24hIwLp', 'expanded_url': 'https://twitter.com/BernieSanders/status/1198003321602265089', 'display_url': 'twitter.com/BernieSanders/…', 'indices': [38, 61]}]",America,With All Due Respect,4,4.8180479,-75.6888617,#feelthebern
0,False,"[{'text': 'Caucus', 'indices': [7, 14]}, {'text': 'Iowa', 'indices': [37, 42]}, {'text': 'PoliticalRevolution', 'indices': [80, 100]}, {'text': 'Bernie2020', 'indices': [101, 112]}, {'text': 'FeelTheBern', 'indices': [113, 125]}]",None,0,False,PrincessPwrPuff,None,2019-11-22 15:35:12,None,How to #Caucus for @BernieSanders in #Iowa https://t.co/eb5VwAsBRx via @YouTube #PoliticalRevolution #Bernie2020 #FeelTheBern,"[{'url': 'https://t.co/eb5VwAsBRx', 'expanded_url': 'https://youtu.be/9zx3kA-73iE', 'display_url': 'youtu.be/9zx3kA-73iE', 'indices': [43, 66]}]","Ontario, Canada",Princess PowerPuff,9,50.000678,-86.000977,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [66, 78]}]",None,0,False,DCampbell212,None,2019-11-22 15:33:45,None,"Go with Bernie, you made the mistake of ripping him off last time #FeelTheBern look at the crowds he draws and his… https://t.co/3TH0IWyQQG","[{'url': 'https://t.co/3TH0IWyQQG', 'expanded_url': 'https://twitter.com/i/web/status/1198021782948630529', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",West Coast,DCampbell,10,-42.9945669,170.7100413,#feelthebern
1,False,"[{'text': 'FeelTheBern', 'indices': [53, 65]}]",None,0,False,DCampbell212,None,2019-11-23 08:05:53,None,go with Bernie if you want to go left I'm tellin ya! #FeelTheBern https://t.co/t7JPoxjvQV,"[{'url': 'https://t.co/t7JPoxjvQV', 'expanded_url': 'https://twitter.com/gtconway3d/status/1198110986236055552', 'display_url': 'twitter.com/gtconway3d/sta…', 'indices': [66, 89]}]",West Coast,DCampbell,10,-42.9945669,170.7100413,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [5, 17]}]",None,0,False,IE4Bernie,None,2019-11-22 15:16:28,None,Lol! #FeelTheBern https://t.co/aIFIiUG02H,"[{'url': 'https://t.co/aIFIiUG02H', 'expanded_url': 'https://www.facebook.com/IE4Bernie2020/posts/1023987361276154', 'display_url': 'facebook.com/IE4Bernie2020/…', 'indices': [18, 41]}]","Inland Empire, CA",BernIE 🌹🌹🌹,13,33.9656765,-117.6761167,#feelthebern
0,False,[],None,0,False,MissLove1986,None,2019-11-22 14:42:08,"Place(_api=<tweepy.api.API object at 0x1055c5f28>, id='015acdbe2dc94ada', url='https://api.twitter.com/1.1/geo/id/015acdbe2dc94ada.json', place_type='city', name='Georgetown', full_name='Georgetown, IN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1055c5f28>, type='Polygon', coordinates=[[[-85.995409, 38.259765], [-85.883859, 38.259765], [-85.883859, 38.308602], [-85.995409, 38.308602]]]), attributes={})",The fact that this even needs to be said- and usually goes unsaid whenever it does- speaks volumes about the TRUE s… https://t.co/0YXP710xzc,"[{'url': 'https://t.co/0YXP710xzc', 'expanded_url': 'https://twitter.com/i/web/status/1198008791758979073', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",Southern Indiana,Stephanie Love,22,37.962266,-87.6764037,#feelthebern
4,False,"[{'text': 'FeelTheBern', 'indices': [30, 42]}]",1197638275151872000,0,False,marthaelenabaez,None,2019-11-22 14:42:06,None,"@UNITEHERE26 Congratulations 
#FeelTheBern",[],Brooklyn NY ,#GunnelsHasTheDammReceipts,23,40.6501038,-73.9495823,#feelthebern
0,False,"[{'text': 'TyTLive', 'indices': [76, 84]}, {'text': 'FeelTheBern', 'indices': [85, 97]}, {'text': 'YangGang', 'indices': [98, 107]}, {'text': 'Cenk2020', 'indices': [108, 117]}]",1197955657023967232,0,False,314LoveMachine,None,2019-11-22 14:39:30,None,@JoseCaballeroSD Sad but true but don't worry cuz We're ready 2 fight.🥊👍🔥😮😊 #TyTLive #FeelTheBern #YangGang #Cenk2020,[],"Mexicali,BC,Mexico/SanDiego,CA",Alberto,24,32.770761,-117.0505,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'Bernie2020', 'indices': [13, 24]}, {'text': 'BernieSanders', 'indices': [25, 39]}]",None,0,False,ZystraA,None,2019-11-22 14:05:04,None,#FeelTheBern #Bernie2020 #BernieSanders https://t.co/VgIFoYXlXY,"[{'url': 'https://t.co/VgIFoYXlXY', 'expanded_url': 'https://twitter.com/waywardwinifred/status/1197998618713690113', 'display_url': 'twitter.com/waywardwinifre…', 'indices': [40, 63]}]","Tennessee, USA",Zystra Altbrenger,34,35.7730076,-86.2820081,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [15, 27]}]",1197923156578721797,0,False,pattersonq15,None,2019-11-22 10:48:59,None,@BernieSanders #FeelTheBern you will make a great commander in chief and I will vote for you,[],"Tennessee, USA",Quinton,34,35.7730076,-86.2820081,#feelthebern
0,False,"[{'text': 'ForYourConsideration', 'indices': [0, 21]}, {'text': 'FeelTheBern', 'indices': [22, 34]}]",None,0,False,SeriousJest,None,2019-11-22 13:57:29,None,#ForYourConsideration #FeelTheBern https://t.co/tKAoMmVSUS,"[{'url': 'https://t.co/tKAoMmVSUS', 'expanded_url': 'https://twitter.com/shaunking/status/1197742692115066882', 'display_url': 'twitter.com/shaunking/stat…', 'indices': [35, 58]}]",At LARGE,Serious Jest,35,45.9872603,5.0440174,#feelthebern
4,False,[],None,3,False,OOOlson,None,2019-11-22 13:50:18,None,"To my friends who have friends in Iowa, share this video with them: How to Caucus For @BernieSanders… https://t.co/AULAjaayrK","[{'url': 'https://t.co/AULAjaayrK', 'expanded_url': 'https://twitter.com/i/web/status/1197995746404061184', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [102, 125]}]","Alexandria, Minnesota",Shawn Olson 🔥🌊🌎,36,45.8861603,-95.3795329,#feelthebern
7,False,"[{'text': 'FeelTheBern', 'indices': [59, 71]}, {'text': 'NotMeUs', 'indices': [72, 80]}, {'text': 'AmericaTogether', 'indices': [81, 97]}]",None,5,False,Bernie2O2O,None,2019-11-22 13:47:07,None,Who needs a ride to the polls to vote for @BernieSanders?? #FeelTheBern #NotMeUs #AmericaTogether https://t.co/badLjXLw8m,"[{'url': 'https://t.co/badLjXLw8m', 'expanded_url': 'https://thehill.com/homenews/campaign/471713-sanders-gets-endorsement-of-rideshare-drivers-guild', 'display_url': 'thehill.com/homenews/campa…', 'indices': [98, 121]}]",PA,Bernie2020,37,8.559559,-81.1308434,#feelthebern
5,False,"[{'text': 'FeelTheBern', 'indices': [27, 39]}]",1198648212040638465,1,False,Bernie2O2O,None,2019-11-24 09:33:05,None,@PhilaVoter @RawStory Yes. #FeelTheBern https://t.co/k0uV4KkmqB,"[{'url': 'https://t.co/k0uV4KkmqB', 'expanded_url': 'https://www.realclearpolitics.com/epolls/latest_polls/general_election/', 'display_url': 'realclearpolitics.com/epolls/latest_…', 'indices': [40, 63]}]",PA,Bernie2020,37,8.559559,-81.1308434,#feelthebern
6,False,[],1197911812823568384,0,False,KatMillennial,None,2019-11-22 13:39:29,None,"@foxnewsradio @TomiLahren @ewarren @BernieSanders @AOC ❤️🇺🇸❤️

She does NOT have any influence over MY generation.… https://t.co/B5ddZR0cM3","[{'url': 'https://t.co/B5ddZR0cM3', 'expanded_url': 'https://twitter.com/i/web/status/1197993023390539781', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]","Alabama, USA",MillennialCat1981,39,33.2588817,-86.8295337,#feelthebern
2,False,"[{'text': 'FeeltheBern', 'indices': [43, 55]}]",1198281276706480129,0,False,ffsRobboo,None,2019-11-23 09:28:06,None,"@SarDawg65 Well said, let’s get trump out.
#FeeltheBern",[],"Alabama, USA",USN 🇵🇸,39,33.2588817,-86.8295337,#feelthebern
42,False,"[{'text': 'FeelTheBern', 'indices': [54, 66]}, {'text': 'berniesurge', 'indices': [67, 79]}]",1197988453025112066,6,False,Dawso26,None,2019-11-22 13:22:38,None,@cenkuygur @BernieSanders Did you miss this one Cenk? #FeelTheBern #berniesurge https://t.co/grDPXh9qTT,[],Sydney,Rylan Dawson,44,-33.8548157,151.2164539,#feelthebern
2,False,"[{'text': 'FeelTheBern', 'indices': [91, 103]}]",None,2,False,eJuiceMonkeys,None,2019-11-22 13:05:11,None,"Hmmmm, there may be one presidential candidate ready to snap up all the votes from vapers! #FeelTheBern https://t.co/bQCyxMCqC0",[],"Rogers, AR",eJuiceMonkeys,49,-51.6404112,-69.2210904,#feelthebern
4,False,"[{'text': 'UniversalHealthcare', 'indices': [18, 38]}, {'text': 'Bernie2020', 'indices': [51, 62]}, {'text': 'BernieSanders', 'indices': [63, 77]}, {'text': 'IACaucus', 'indices': [78, 87]}, {'text': 'StudentsForBernie', 'indices': [88, 106]}, {'text': 'NotMeUs', 'indices': [107, 115]}]",None,4,False,EPCFIRM,None,2019-11-22 13:00:29,None,"Bernie Sanders on #UniversalHealthcare in 1993 . 

#Bernie2020 #BernieSanders #IACaucus
#StudentsForBernie #NotMeUs… https://t.co/kmMXAwR541","[{'url': 'https://t.co/kmMXAwR541', 'expanded_url': 'https://twitter.com/i/web/status/1197983210535153664', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","Southern California, USA",EPCF #GreenNewDeal,51,34.0218833,-118.2858673,#feelthebern
0,False,"[{'text': 'feelthebern', 'indices': [18, 30]}, {'text': 'nojoe', 'indices': [32, 38]}, {'text': 'byebiden', 'indices': [39, 48]}]",None,0,False,ChampaignCowboy,None,2019-11-22 12:51:15,None,As of yesterday.  #feelthebern  #nojoe #byebiden https://t.co/IDBYVi4lY8,"[{'url': 'https://t.co/IDBYVi4lY8', 'expanded_url': 'https://thehill.com/homenews/campaign/471528-poll-biden-and-sanders-tied-nationally-followed-by-warren', 'display_url': 'thehill.com/homenews/campa…', 'indices': [49, 72]}]","Champaign, IL",Mark Orsted,57,40.1164205,-88.2433829,#feelthebern
3,False,"[{'text': 'Bernie2020', 'indices': [43, 54]}, {'text': 'NotMeUs', 'indices': [55, 63]}, {'text': 'FeelTheBern', 'indices': [64, 76]}]",1197974854336573440,0,False,lasmith1929,None,2019-11-22 12:35:24,None,@davidsirota @BernieSanders We can do this #Bernie2020 #NotMeUs #FeelTheBern,[],east tennessee,Lee Ann Harrison,63,35.0424642,-88.8914692,#feelthebern
1,False,"[{'text': 'AmericasDad', 'indices': [6, 18]}, {'text': 'RisingUp', 'indices': [19, 28]}, {'text': 'OnlyBernie', 'indices': [29, 40]}, {'text': 'NoOneElseButBernie', 'indices': [41, 60]}, {'text': 'BernieOrBust', 'indices': [61, 74]}, {'text': 'FeelTheBern', 'indices': [75, 87]}, {'text': 'Bernie', 'indices': [103, 110]}]",None,0,False,MarkFromWI,None,2019-11-22 12:23:56,None,"WATCH #AmericasDad #RisingUp
#OnlyBernie #NoOneElseButBernie #BernieOrBust #FeelTheBern @BernieSanders
#Bernie… https://t.co/A4Opc843S5","[{'url': 'https://t.co/A4Opc843S5', 'expanded_url': 'https://twitter.com/i/web/status/1197974012057595905', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]","Wisconsin, USA",Mark From WI,65,44.4308975,-89.6884637,#feelthebern
0,False,"[{'text': 'berniesanders', 'indices': [76, 90]}, {'text': 'mariannewilliamson', 'indices': [91, 110]}]",None,0,False,incrediblekid23,None,2019-11-22 11:52:21,None,"Harnessing love for political purposes: @BernieSanders and @marwilliamson.

#berniesanders #mariannewilliamson… https://t.co/towZrx2SEI","[{'url': 'https://t.co/towZrx2SEI', 'expanded_url': 'https://twitter.com/i/web/status/1197966064530755590', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]","Portland, OR, USA",The Incredible Kid,70,45.5202471,-122.6741949,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [98, 110]}, {'text': 'MedicareForAll', 'indices': [111, 126]}]",None,0,False,incredibleHAL,None,2019-11-22 11:48:45,None,"@realDonaldTrump If you're really worried about drug prices, then you should vote for @SenSanders #FeelTheBern #MedicareForAll",[],"Jackson, MI",incredibleHAL,71,42.2465036,-84.4016963,#feelthebern
1,False,"[{'text': 'FeelTheBern', 'indices': [36, 48]}]",1197600390348492800,0,False,OwlLove34,None,2019-11-22 11:11:39,None,@Hippiechick1957 Better wise up and #FeelTheBern https://t.co/nISdUZeVBC,[],OHIO,🆘 Wise Old Owl🦉#RebelScum #NotMeUs #Bernie2020,83,40.2253569,-82.6881395,#feelthebern
1,False,[],1197654812671856640,0,False,INFAMOUS_RJK,None,2019-11-22 10:53:54,"Place(_api=<tweepy.api.API object at 0x1055c5f28>, id='e0060cda70f5f341', url='https://api.twitter.com/1.1/geo/id/e0060cda70f5f341.json', place_type='admin', name='Texas', full_name='Texas, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1055c5f28>, type='Polygon', coordinates=[[[-106.645646, 25.837092], [-93.508131, 25.837092], [-93.508131, 36.500695], [-106.645646, 36.500695]]]), attributes={})","@GeorgeTakei I liked 'em all, until Beto went bat-shit-crazy. Now that he's out, everything is kosher again...… https://t.co/PGYk1zitnZ","[{'url': 'https://t.co/PGYk1zitnZ', 'expanded_url': 'https://twitter.com/i/web/status/1197951353995309058', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]","Spicewood, Texas ",My_INFAMOUS_Life,89,30.4759222,-98.1566355,#feelthebern
1,False,[],1197879379319234562,0,False,xXKJ12Xx,None,2019-11-22 10:42:38,None,"@XXL This thread proves ""black voters"" aren't educated at all on politics. Bernie Sanders been that man since befor… https://t.co/mlMpl3n6dJ","[{'url': 'https://t.co/mlMpl3n6dJ', 'expanded_url': 'https://twitter.com/i/web/status/1197948521057411073', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",Westside Southern California,11-5 #RaiderNation,95,36.108376,-120.271632,#feelthebern
1,False,[],1197917518230220800,0,False,fuzzynuts1998,None,2019-11-22 10:32:25,None,@ExportedFromMI Anyone who thinks Bernie can’t beat trump isn’t paying attention to Bernie’s support. He’s crushing… https://t.co/s193lYLeQq,"[{'url': 'https://t.co/s193lYLeQq', 'expanded_url': 'https://twitter.com/i/web/status/1197945946702831619', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","P.G. County, Md. (Murlin)",Squirrel Master,98,39.00039,-76.74997,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [61, 73]}]",None,0,False,THCvillain,None,2019-11-22 10:28:31,None,"he's the candidate we need, but not the candidate we deserve #FeelTheBern bish

https://t.co/mlcDtPonhg","[{'url': 'https://t.co/mlcDtPonhg', 'expanded_url': 'https://www.xxlmag.com/news/2019/11/bernie-sanders-young-thug-pick-up-the-phone-campaign-speech/', 'display_url': 'xxlmag.com/news/2019/11/b…', 'indices': [80, 103]}]","Navarre, FL",ComradeVillain,101,30.4019789,-86.8700821,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [61, 73]}]",None,0,False,witsys,None,2019-11-22 10:10:04,None,Just mosey on over there and tell them in person.. make them #FeelTheBern https://t.co/BHGjLii43y,"[{'url': 'https://t.co/BHGjLii43y', 'expanded_url': 'https://twitter.com/SenSanders/status/1196969926441029632', 'display_url': 'twitter.com/SenSanders/sta…', 'indices': [74, 97]}]","Wyoming, Arizona, Idaho",❌🇺🇸WITSYS🇺🇸❌,105,44.5002,-114.25118,#feelthebern
0,False,[],None,0,False,KhanYusuf98,None,2019-11-22 10:02:58,None,"@BernieSanders has the real policies which is in favour for working class people of America.

He has also the real… https://t.co/AFsCGXpOUt","[{'url': 'https://t.co/AFsCGXpOUt', 'expanded_url': 'https://twitter.com/i/web/status/1197938538957770752', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]","Dhaka,Bangladesh ",Yusuf Khan,108,23.7593572,90.3788136,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'Warren2020', 'indices': [13, 24]}, {'text': 'quidproquo', 'indices': [25, 36]}, {'text': 'impeachment', 'indices': [37, 49]}]",None,0,False,III_Frogs,None,2019-11-22 09:56:17,None,#FeelTheBern #Warren2020 #quidproquo #impeachment https://t.co/q5xbMfllvY,[],Dallas,III Frogs,111,32.7762719,-96.7968559,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [67, 79]}]",1197930694388994048,0,False,BrujaAqui,None,2019-11-22 09:50:49,None,@briebriejoy Can't get him on substance so they pull this bullshit #FeelTheBern,[],"Arkansas, USA",La Bruja,112,35.2048883,-92.4479108,#feelthebern
1,False,"[{'text': 'BlackLivesMatter', 'indices': [53, 70]}]",None,1,False,MadVoterInMN,None,2019-11-22 09:41:37,None,Remember when @BernieSanders got pushed off stage by #BlackLivesMatter during his speech?  He'd buckle like a belt… https://t.co/2q3SgI5EbB,"[{'url': 'https://t.co/2q3SgI5EbB', 'expanded_url': 'https://twitter.com/i/web/status/1197933163449929737', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]","St. Paul, MN",Trump Voter in MN CD 2👌👌👌👌,114,44.9504037,-93.1015026,#feelthebern
5,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}]",None,1,False,gabealmanza,None,2019-11-22 09:33:17,"Place(_api=<tweepy.api.API object at 0x1055c5f28>, id='e0060cda70f5f341', url='https://api.twitter.com/1.1/geo/id/e0060cda70f5f341.json', place_type='admin', name='Texas', full_name='Texas, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1055c5f28>, type='Polygon', coordinates=[[[-106.645646, 25.837092], [-93.508131, 25.837092], [-93.508131, 36.500695], [-106.645646, 36.500695]]]), attributes={})",#FeelTheBern https://t.co/AgTDcJrG0U,"[{'url': 'https://t.co/AgTDcJrG0U', 'expanded_url': 'https://twitter.com/thehill/status/1197700989203177472', 'display_url': 'twitter.com/thehill/status…', 'indices': [13, 36]}]",other lands ,gobb,116,47.6666694,-122.3837668,#feelthebern
1,False,"[{'text': 'MAGA2020', 'indices': [48, 57]}, {'text': 'MAGA', 'indices': [58, 63]}, {'text': 'Trump', 'indices': [65, 71]}, {'text': 'AmericaFirst', 'indices': [72, 85]}, {'text': 'FeelTheBern', 'indices': [87, 99]}]",None,0,False,Thecheekygenius,None,2019-11-22 09:17:40,None,"@realDonaldTrump I want a pillow and Blanket. 

#MAGA2020
#MAGA 
#Trump
#AmericaFirst

#FeelTheBern… https://t.co/jus8uEaA18","[{'url': 'https://t.co/jus8uEaA18', 'expanded_url': 'https://twitter.com/i/web/status/1197927136985862145', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [101, 124]}]",🙌from the nosebleed section!,🤢,121,34.57897,-85.98664,#feelthebern
0,False,[],None,0,False,Thecheekygenius,None,2019-11-23 15:15:49,None,"This is classic Neo Liberal BS.
You're not doing anything exceptional as a Billionaire by not accepting $400k a yea… https://t.co/erWQ46lSvj","[{'url': 'https://t.co/erWQ46lSvj', 'expanded_url': 'https://twitter.com/i/web/status/1198379656220725248', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",🙌from the nosebleed section!,🤢,121,34.57897,-85.98664,#feelthebern
40,False,"[{'text': 'DrainTheSwamp', 'indices': [42, 56]}, {'text': 'TheLateShow', 'indices': [57, 69]}, {'text': 'PompeoResign', 'indices': [70, 83]}, {'text': 'DevinNunesGotCaught', 'indices': [84, 104]}, {'text': 'Trump', 'indices': [106, 112]}]",None,16,False,Thecheekygenius,None,2019-11-23 09:33:18,None,"🤣🤣🤣🤣🤣🤣🤣🤣🤣
This video made my whole year.

#DrainTheSwamp
#TheLateShow
#PompeoResign
#DevinNunesGotCaught 
#Trump… https://t.co/8xKGrIu8Og","[{'url': 'https://t.co/8xKGrIu8Og', 'expanded_url': 'https://twitter.com/i/web/status/1198293458668183553', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",🙌from the nosebleed section!,🤢,121,34.57897,-85.98664,#feelthebern
0,False,"[{'text': 'MAGA', 'indices': [0, 5]}, {'text': 'AmericaFirst', 'indices': [6, 19]}, {'text': 'Trump2020', 'indices': [20, 30]}, {'text': 'Trump', 'indices': [31, 37]}, {'text': 'DrainTheSwamp', 'indices': [38, 52]}, {'text': 'MAGA2020', 'indices': [53, 62]}, {'text': 'DevinNunesGotCaught', 'indices': [63, 83]}, {'text': 'FeelTheBern', 'indices': [84, 96]}, {'text': 'SaturdayMorning', 'indices': [97, 113]}]",None,0,False,Thecheekygenius,None,2019-11-23 08:59:08,None,"#MAGA #AmericaFirst #Trump2020 #Trump #DrainTheSwamp #MAGA2020
#DevinNunesGotCaught
#FeelTheBern #SaturdayMorning… https://t.co/feRQJiYJr1","[{'url': 'https://t.co/feRQJiYJr1', 'expanded_url': 'https://twitter.com/i/web/status/1198284860781158400', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]",🙌from the nosebleed section!,🤢,121,34.57897,-85.98664,#feelthebern
0,False,"[{'text': 'AmericaFirst', 'indices': [0, 13]}, {'text': 'FeelTheBern', 'indices': [14, 26]}, {'text': 'MAGA', 'indices': [32, 37]}]",None,0,False,Thecheekygenius,None,2019-11-24 12:03:55,None,#AmericaFirst #FeelTheBern then #MAGA https://t.co/BSDwBR2WTA,[],🙌from the nosebleed section!,🤢,121,34.57897,-85.98664,#feelthebern
0,False,"[{'text': 'SundayThoughts', 'indices': [0, 15]}, {'text': 'MichaelBloomberg', 'indices': [18, 35]}]",None,0,False,Thecheekygenius,None,2019-11-24 07:30:11,None,"#SundayThoughts 

#MichaelBloomberg not accepting salary or donations is like Wolverine declining prosthesis.… https://t.co/1kjEngnj5X","[{'url': 'https://t.co/1kjEngnj5X', 'expanded_url': 'https://twitter.com/i/web/status/1198624862639656960', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]",🙌from the nosebleed section!,🤢,121,34.57897,-85.98664,#feelthebern
0,False,"[{'text': 'literally', 'indices': [73, 83]}, {'text': '100degrees', 'indices': [84, 95]}, {'text': 'president', 'indices': [97, 107]}]",None,0,False,RadioVanHispano,None,2019-11-22 08:22:04,None,"@ozomatli 
 ... 

Rockin’ the crowd at the Rally for Bernie Sanders. 🔥🔥🔥 #literally #100degrees 
#president #2020… https://t.co/G0FT9kg0H8","[{'url': 'https://t.co/G0FT9kg0H8', 'expanded_url': 'https://twitter.com/i/web/status/1197913144288432129', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]",Greater Vancouver,Vancouver Hispano,139,49.2608724,-123.1139529,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [42, 54]}]",1197911526872514560,0,False,bill_malizia,None,2019-11-22 08:19:04,"Place(_api=<tweepy.api.API object at 0x1055c5f28>, id='a48a6bae6306ab6b', url='https://api.twitter.com/1.1/geo/id/a48a6bae6306ab6b.json', place_type='city', name='Elkton', full_name='Elkton, MD', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1055c5f28>, type='Polygon', coordinates=[[[-75.889573, 39.565104], [-75.783882, 39.565104], [-75.783882, 39.684947], [-75.889573, 39.684947]]]), attributes={})",@RonPlacone The truth shall set you free! #FeelTheBern,[],"Fishtown, Philadelphia",Bill Malizia,141,39.9733377,-75.1302741,#feelthebern
0,False,[],1197693177454419969,0,False,RealBooker,None,2019-11-22 07:59:52,"Place(_api=<tweepy.api.API object at 0x1055c5f28>, id='3a03317ff1cedbf8', url='https://api.twitter.com/1.1/geo/id/3a03317ff1cedbf8.json', place_type='city', name='Saco', full_name='Saco, ME', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1055c5f28>, type='Polygon', coordinates=[[[-70.487917, 43.462055], [-70.376436, 43.462055], [-70.376436, 43.548549], [-70.487917, 43.548549]]]), attributes={})",@JoeBiden I think I have heard someoone use that line before. Glad you are on board now. Instead of parroting him y… https://t.co/C1NJag8K1W,"[{'url': 'https://t.co/C1NJag8K1W', 'expanded_url': 'https://twitter.com/i/web/status/1197907556380762112', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","Saco, ME",Adam Booker,145,43.5009176,-70.4428286,#feelthebern
0,False,"[{'text': 'Dems', 'indices': [0, 5]}, {'text': 'FeelTheBern', 'indices': [69, 81]}]",None,0,False,ksugarwgefund,None,2019-11-22 07:57:04,None,"#Dems cannot make the mistake of choosing the wrong candidate again. #FeelTheBern is a better choice to mobilize, i… https://t.co/KhVO10gq8c","[{'url': 'https://t.co/KhVO10gq8c', 'expanded_url': 'https://twitter.com/i/web/status/1197906853537050624', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","denver colorado, gulu uganda",karen sugar,146,2.77457,32.29899,#feelthebern
0,False,[],None,1,False,missny99,None,2019-11-22 07:44:46,None,"😂😂😂 Right... NOW give @BernieSanders 70% of your income @ArianaGrande!!! 😱

WHY SO SHOCKED? 😳

That’s what… https://t.co/hKzC9xWhxK","[{'url': 'https://t.co/hKzC9xWhxK', 'expanded_url': 'https://twitter.com/i/web/status/1197903759755694080', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]",FLORIDA ,Robyn,149,27.7567667,-81.4639835,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [116, 128]}, {'text': 'Bernie2020', 'indices': [129, 140]}]",None,0,False,dangerhouse,None,2019-11-22 07:16:34,None,"@BernieSanders, @People4Bernie, @AndrewYang Here’s the ticket: Bernie/Yang. Here’s the slogan: Kindness &amp; Math. #FeelTheBern #Bernie2020",[],"guelph, ontario, canada",jeremy dangerhouse,152,43.533783,-80.2306337,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [55, 67]}, {'text': 'cousins', 'indices': [68, 76]}]",None,0,False,brood5,None,2019-11-22 07:10:09,None,"How can there be EVEN MORE reasons to like this guy??

#FeelTheBern
#cousins

https://t.co/SVTTddqoof","[{'url': 'https://t.co/SVTTddqoof', 'expanded_url': 'https://www.washingtonpost.com/video/entertainment/bernie-sanders-larry-david-discover-theyre-cousins/2017/10/05/e4f2b0a6-aa15-11e7-9a98-07140d2eed02_video.html', 'display_url': 'washingtonpost.com/video/entertai…', 'indices': [78, 101]}]",Middletown New Jersey,edman88,154,40.9159321,-74.51349,#feelthebern
