Screen_Name,User_Name,Tweet_Text,Hashtags,Tweet_Created_At,Favorite_Count,Retweet_Count,Tweet_URL,lat,long,keyword
elflautin,René Stauffenegger 🎶,@NBCNews #TrumpBaby #Trump https://t.co/Fv91n37AiN,"[{'text': 'TrumpBaby', 'indices': [9, 19]}, {'text': 'Trump', 'indices': [20, 26]}]",2019-11-20 15:55:22,0,0,[],47.5579097,7.5927728,#trump
Moral_American,Ward Cleaver_Moral_American,"So, #Trump talks to Sondland, a guy he says he hardly knows, AFTER the White House gets word of the whistleblower a… https://t.co/mg67gMBCxO","[{'text': 'Trump', 'indices': [4, 10]}]",2019-11-20 15:55:12,0,1,"[{'url': 'https://t.co/mg67gMBCxO', 'expanded_url': 'https://twitter.com/i/web/status/1197302403315458048', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",14.9350998,145.6391962,#trump
OriginalDiggs,Me,@mrb444 @realDonaldTrump They would stop this. #Trump down by TKO,"[{'text': 'Trump', 'indices': [47, 53]}]",2019-11-20 15:55:09,0,0,[],44.5990718,-72.5002608,#trump
BucholtzJulie,Julie Henry Bucholtz,"@realDonaldTrump It is a PrizeFight,hopefully they will fight to the death trying to stop,THE GREAT AMERICAN PEOPLE… https://t.co/7xz4Rbh9an",[],2019-11-20 15:55:01,0,0,"[{'url': 'https://t.co/7xz4Rbh9an', 'expanded_url': 'https://twitter.com/i/web/status/1197302359350743040', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",35.0456297,-85.3096801,#trump
EnlaceMexicoMX,Enlace México,"#Internacionales #Trump acusa a los medios de especular sobre su #salud
Más información:👇
https://t.co/qC27mzquEH https://t.co/K58jjUuVbY","[{'text': 'Internacionales', 'indices': [0, 16]}, {'text': 'Trump', 'indices': [17, 23]}, {'text': 'salud', 'indices': [65, 71]}]",2019-11-20 15:55:00,0,5,"[{'url': 'https://t.co/qC27mzquEH', 'expanded_url': 'http://enlacemexico.tv/internacionales35.html', 'display_url': 'enlacemexico.tv/internacionale…', 'indices': [90, 113]}]",18.833333,-98.0,#trump
mumudumdum,Murielle Dumas,"Impeachment. Mais d’un ridicule!
Gordon Sondland témoigne 👎👎👎... « I assume... I presume... no one told me...» Aucu… https://t.co/MKfdCgWGjm",[],2019-11-20 15:54:46,2,0,"[{'url': 'https://t.co/MKfdCgWGjm', 'expanded_url': 'https://twitter.com/i/web/status/1197302294896877569', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",45.6182795,-73.5961726,#trump
SaeedBaygi,Saeed Valadbaygi🇨🇦,An #Iranian official thought the world had forgotten a massacre 31 years ago. He was wrong.  The Washington Post… https://t.co/sEOX3g2B3F,"[{'text': 'Iranian', 'indices': [3, 11]}]",2019-11-20 15:54:30,0,0,"[{'url': 'https://t.co/sEOX3g2B3F', 'expanded_url': 'https://twitter.com/i/web/status/1197302229490962432', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",43.653963,-79.387207,#trump
SaeedBaygi,Saeed Valadbaygi🇨🇦,"So long as #Iran dominates the Middle East, a new Baghdadi will rise | TheHill  The Hill https://t.co/o4nv0PFOAW… https://t.co/wE9u1EJkJE","[{'text': 'Iran', 'indices': [11, 16]}]",2019-11-21 15:54:28,0,0,"[{'url': 'https://t.co/o4nv0PFOAW', 'expanded_url': 'http://twib.in/l/bgqa5pzqLgaR', 'display_url': 'twib.in/l/bgqa5pzqLgaR', 'indices': [89, 112]}, {'url': 'https://t.co/wE9u1EJkJE', 'expanded_url': 'https://twitter.com/i/web/status/1197664607642542083', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",43.653963,-79.387207,#trump
RachaelAHancock,DismayedCanadian,@Goss30Goss @tedcruz @crazy4bb2010 Of course he assumes it's fake.  Fake is this #Trump/#GOP government's favourite word.,"[{'text': 'Trump', 'indices': [81, 87]}, {'text': 'GOP', 'indices': [88, 92]}]",2019-11-22 15:57:37,232,8,[],43.653963,-79.387207,#trump
RachaelAHancock,DismayedCanadian,"@CNN And #Trump spoke for an hour on @FoxNews.  Analogies, anyone?","[{'text': 'Trump', 'indices': [9, 15]}]",2019-11-22 15:55:44,0,0,[],43.653963,-79.387207,#trump
medic2319,Roger Harvey,#Impeachment hearing. #Democrats like time lines. Heres one. 2012 #Obama told the #Russians to wait until after US… https://t.co/uDVN8bC1je,"[{'text': 'Impeachment', 'indices': [0, 12]}, {'text': 'Democrats', 'indices': [22, 32]}, {'text': 'Obama', 'indices': [66, 72]}, {'text': 'Russians', 'indices': [82, 91]}]",2019-11-20 15:54:19,0,0,"[{'url': 'https://t.co/uDVN8bC1je', 'expanded_url': 'https://twitter.com/i/web/status/1197302183068405760', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",38.7604815,-92.5617875,#trump
Stacyleehislop,Stacy Hislop,Have marker will travel reads the card of a man.  #ImpeachmentHearing #Trump #SondlandSings https://t.co/gJGoPI1EHV,"[{'text': 'ImpeachmentHearing', 'indices': [50, 69]}, {'text': 'Trump', 'indices': [70, 76]}, {'text': 'SondlandSings', 'indices': [77, 91]}]",2019-11-20 15:54:08,0,0,"[{'url': 'https://t.co/gJGoPI1EHV', 'expanded_url': 'https://twitter.com/CathyYoung63/status/1197217652969742336', 'display_url': 'twitter.com/CathyYoung63/s…', 'indices': [92, 115]}]",42.3192548,-85.1824269,#trump
AudioForensicks,Audio Forensicks,"Impeachment, tax fraud, conspiracy, collusion, bribery...

The GOP can never again push the notion that we are a na… https://t.co/VNOhamb7wV",[],2019-11-20 15:54:08,8,2,"[{'url': 'https://t.co/VNOhamb7wV', 'expanded_url': 'https://twitter.com/i/web/status/1197302135253278726', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",28.9430764,81.3344904,#trump
Libreinfo,Libre Informacion,#Trump says he’s ‘looking’ at exempting #Apple from #China tariffs https://t.co/LTxUHyu7G8 https://t.co/Rw9DoKiWAl,"[{'text': 'Trump', 'indices': [0, 6]}, {'text': 'Apple', 'indices': [40, 46]}, {'text': 'China', 'indices': [52, 58]}]",2019-11-20 15:53:59,0,0,"[{'url': 'https://t.co/LTxUHyu7G8', 'expanded_url': 'http://www.marketwatch.com/news/story.asp?guid=%7B3419A234-0BE4-11EA-A30E-3CC4FAF3EAAD%7D&siteid=rss&rss=1', 'display_url': 'marketwatch.com/news/story.asp…', 'indices': [67, 90]}]",2.8894434,-73.783892,#trump
16thStMALL,The 16th Street Mall,"#Trump’s handwritten note on the #impeachment probe is making the rounds"" 📃 (Sorry, too funny..) 😆 😂 😂 🤣.. ♡ https://t.co/UA3fy8mlcb","[{'text': 'Trump', 'indices': [0, 6]}, {'text': 'impeachment', 'indices': [33, 45]}]",2019-11-20 15:53:59,0,1,"[{'url': 'https://t.co/UA3fy8mlcb', 'expanded_url': 'https://twitter.com/i/events/1197232649649049600', 'display_url': 'twitter.com/i/events/11972…', 'indices': [109, 132]}]",39.7478012,-104.9955929,#trump
amowhelo,Amo Whelo,"Looks like Trump used the wrong channel to spout his ridiculousness...

#trump #WhiteHouse https://t.co/OoqPWmlxzI","[{'text': 'trump', 'indices': [72, 78]}, {'text': 'WhiteHouse', 'indices': [79, 90]}]",2019-11-20 15:53:47,1,0,"[{'url': 'https://t.co/OoqPWmlxzI', 'expanded_url': 'https://twitter.com/WhiteHouse/status/1197185834228826114', 'display_url': 'twitter.com/WhiteHouse/sta…', 'indices': [91, 114]}]",53.2732604,-6.4070767,#trump
nedgill3,Ned Gill III,"#Sondland gave #Trump $1,000,000 dollars and in exchange #Trump appointed Sondland Ambassador to the E.U.  And Trum… https://t.co/H8gWqG6HqR","[{'text': 'Sondland', 'indices': [0, 9]}, {'text': 'Trump', 'indices': [15, 21]}, {'text': 'Trump', 'indices': [57, 63]}]",2019-11-20 15:53:43,0,0,"[{'url': 'https://t.co/H8gWqG6HqR', 'expanded_url': 'https://twitter.com/i/web/status/1197302028906700800', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",29.7589382,-95.3676974,#trump
cag1sports,Sports_Luv,@andylassner Once again #Trump gets the taxpayers to foot the bill. At least daddy could pay for @DonaldJTrumpJr fa… https://t.co/7nypDT3EDY,"[{'text': 'Trump', 'indices': [24, 30]}]",2019-11-22 15:58:10,0,0,"[{'url': 'https://t.co/7nypDT3EDY', 'expanded_url': 'https://twitter.com/i/web/status/1198027924630360070', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",29.7589382,-95.3676974,#trump
kingdomholysun,Guido Anselmi,"@RepChrisStewart How do you sleep at night? 
#ImpeachmentHearing #ImpeachmentHearings #Trump #QuidProQuo #Corruption #CorruptGOP","[{'text': 'ImpeachmentHearing', 'indices': [45, 64]}, {'text': 'ImpeachmentHearings', 'indices': [65, 85]}, {'text': 'Trump', 'indices': [86, 92]}, {'text': 'QuidProQuo', 'indices': [93, 104]}, {'text': 'Corruption', 'indices': [105, 116]}, {'text': 'CorruptGOP', 'indices': [117, 128]}]",2019-11-20 15:53:39,0,0,[],47.5724368,-122.2831492,#trump
mmaher99,Mustafa Maher,The GOPs are shamelessly defending their #Trump instead of our country.,"[{'text': 'Trump', 'indices': [41, 47]}]",2019-11-20 15:53:22,2,2,[],34.395342,-111.7632755,#trump
ConstantRebel55,Pietro 🇺🇸🇮🇹,The GOP talking point about how the Obama administration didn't provide Javelin missiles to #Ukraine is completely… https://t.co/iW4hJ1onpz,"[{'text': 'Ukraine', 'indices': [92, 100]}]",2019-11-20 15:53:08,13,3,"[{'url': 'https://t.co/iW4hJ1onpz', 'expanded_url': 'https://twitter.com/i/web/status/1197301884882767872', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",33.7490987,-84.3901849,#trump
PDP00000001,❌LP❌,Gary of Grindall61 and Alex from the New American on USMCA and What it Means for You https://t.co/iOcSUT11Lf List o… https://t.co/FwWCCa7ZpN,[],2019-11-20 15:52:36,0,0,"[{'url': 'https://t.co/iOcSUT11Lf', 'expanded_url': 'https://www.bitchute.com/video/57jVX3mzIxg8/', 'display_url': 'bitchute.com/video/57jVX3mz…', 'indices': [85, 108]}, {'url': 'https://t.co/FwWCCa7ZpN', 'expanded_url': 'https://twitter.com/i/web/status/1197301750014853126', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",40.6387141,-73.6401296,#trump
AlaskaBecks,Becky Mueller,Pre-#Trump this would have been big news. Now it will go unnoticed and be passed to the Senate only to be ignored b… https://t.co/4ZoaHhAmKf,"[{'text': 'Trump', 'indices': [4, 10]}]",2019-11-20 15:52:36,0,1,"[{'url': 'https://t.co/4ZoaHhAmKf', 'expanded_url': 'https://twitter.com/i/web/status/1197301749498826752', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",64.8032065,-147.808216,#trump
waszumelden,® ❌ Satire Aktivist,"@brz_sandra @welt ...#Trump würde von Haus Schweigers Junkfood-Hütte niemals betreten, da braucht sich der kleine T… https://t.co/D4LvvuV3YI","[{'text': 'Trump', 'indices': [21, 27]}]",2019-11-20 15:52:30,3,0,"[{'url': 'https://t.co/D4LvvuV3YI', 'expanded_url': 'https://twitter.com/i/web/status/1197301723288817664', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",38.0800655,48.5051651,#trump
munoz_maribeth,maribeth munoz,"@repbradWenstrup #ImpeachmentHearing  
#NationalSecurity #TRUMP 0 #Putin 26
https://t.co/Ps4cNhg93u 
“Thank God” Pu… https://t.co/RHxavOTTDx","[{'text': 'ImpeachmentHearing', 'indices': [17, 36]}, {'text': 'NationalSecurity', 'indices': [39, 56]}, {'text': 'TRUMP', 'indices': [57, 63]}, {'text': 'Putin', 'indices': [66, 72]}]",2019-11-20 15:52:27,0,0,"[{'url': 'https://t.co/RHxavOTTDx', 'expanded_url': 'https://twitter.com/i/web/status/1197301712006139904', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",53.4821039,-2.1706367,#trump
CarolArmen,Carol Armen,"Sorry about that, Donnie. I know want *every* trophy. But you'll go down as the most wasteful, illiterate, weak, an… https://t.co/nObcwOQo9Q",[],2019-11-20 15:52:24,0,0,"[{'url': 'https://t.co/nObcwOQo9Q', 'expanded_url': 'https://twitter.com/i/web/status/1197301699297325057', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",45.284827,-122.323053,#trump
ImpeachPenceToo,#MoscowMaraha #PenceKnew #FBR,@funder @VP predicts that #Trump will either resign or get Epsteined rather than have to man up to an #Impeachment… https://t.co/5KIWJaPDAy,"[{'text': 'Trump', 'indices': [26, 32]}, {'text': 'Impeachment', 'indices': [102, 114]}]",2019-11-21 15:59:33,14,6,"[{'url': 'https://t.co/5KIWJaPDAy', 'expanded_url': 'https://twitter.com/i/web/status/1197665886770991106', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",38.8948932,-77.0365529,#trump
pmeilhan,Pierre Meilhan,#JoeBiden joins @donlemon in #SouthCarolina on the state of the race from a place where African American voters say… https://t.co/lnRX5urTSX,"[{'text': 'JoeBiden', 'indices': [0, 9]}, {'text': 'SouthCarolina', 'indices': [29, 43]}]",2019-11-21 15:59:32,1,0,"[{'url': 'https://t.co/lnRX5urTSX', 'expanded_url': 'https://twitter.com/i/web/status/1197665883260362758', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",33.7490987,-84.3901849,#trump
GreatStoneFace,GreatStoneFace,. @realDonaldTrump is obstructing justice by wooing ⁦@MittRomney &amp; ⁦@SenSusanCollins⁩ as Senate impeachment trial l… https://t.co/ieCEBCIU27,[],2019-11-21 15:59:24,0,0,"[{'url': 'https://t.co/ieCEBCIU27', 'expanded_url': 'https://twitter.com/i/web/status/1197665850263842816', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]",38.8156356,-77.2836849,#trump
MixBetterNow,🏴‍☠️ 🅿️E⚓️E 🔱🅾️J 🇺🇸,YES YES YESSSS!!! #DurhamProbe expands to Pentagon re: WESTERN INTELLIGENCE #SPY #StephanHalper inserted by the… https://t.co/P6jxFv0ePl,"[{'text': 'DurhamProbe', 'indices': [18, 30]}, {'text': 'SPY', 'indices': [76, 80]}, {'text': 'StephanHalper', 'indices': [81, 95]}]",2019-11-21 15:59:01,3,2,"[{'url': 'https://t.co/P6jxFv0ePl', 'expanded_url': 'https://twitter.com/i/web/status/1197665754075807745', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]",39.8170638,-74.1701388,#trump
LonnieJameslee,Lonnie Lee,"Everything, Everything #Trump has accused others of, it was he committing the crimes. A con artist distracts, hide,… https://t.co/3fzQrMSNVe","[{'text': 'Trump', 'indices': [23, 29]}]",2019-11-21 15:58:48,1,1,"[{'url': 'https://t.co/3fzQrMSNVe', 'expanded_url': 'https://twitter.com/i/web/status/1197665695691165697', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",31.8160381,-99.5120986,#trump
LonnieJameslee,Lonnie Lee,"Very odd the spineless @GOP #JimJordan ... demand to know who the #Whistleblower , but keep feeding their base ""HE""… https://t.co/PsCNlk3Qyd","[{'text': 'JimJordan', 'indices': [28, 38]}, {'text': 'Whistleblower', 'indices': [66, 80]}]",2019-11-21 15:49:59,0,1,"[{'url': 'https://t.co/PsCNlk3Qyd', 'expanded_url': 'https://twitter.com/i/web/status/1197663477466312706', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",31.8160381,-99.5120986,#trump
SuckerBetsFTW,Zalman Lev,@SethAbramson The truly scary part of the - sadly likely inevitable - acquittal is that guards cannot be let down.… https://t.co/MRnrYuDPJI,[],2019-11-21 15:58:47,0,0,"[{'url': 'https://t.co/MRnrYuDPJI', 'expanded_url': 'https://twitter.com/i/web/status/1197665692184727552', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",40.6524927,-73.7914214,#trump
SuckerBetsFTW,Zalman Lev,@petersagal The truly scary part of the - sadly likely inevitable acquittal - is that guards cannot be let down. If… https://t.co/MkQ7oXeVAj,[],2019-11-21 15:54:28,1,0,"[{'url': 'https://t.co/MkQ7oXeVAj', 'expanded_url': 'https://twitter.com/i/web/status/1197664607780913153', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",40.6524927,-73.7914214,#trump
PintoDjassa,Djassa Pinto 🇺🇸🇮🇱🇵🇱🇿🇼🇪🇸✡️,"This hoax impeachment is designed to appeal exclusively to the imbecile class. 
#ImpeachmentHearings… https://t.co/V2g1xLQcVj","[{'text': 'ImpeachmentHearings', 'indices': [80, 100]}]",2019-11-21 15:58:41,2,2,"[{'url': 'https://t.co/V2g1xLQcVj', 'expanded_url': 'https://twitter.com/i/web/status/1197665666612056064', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [102, 125]}]",40.9690798,-73.7635316,#trump
FilosofiaEQUI,"AKEL, Filosofia EX e Escolas de Jesus Cristo","✅ O Salmo 104 é #ROSACRUZ, do #FARAÓ #AQUENÁTON que INSPIROU #Moisés #Davi e #Salomão! ✡ #Salmo 100 ao 104 ✅ #PUTIN… https://t.co/z25fGDxOIL","[{'text': 'ROSACRUZ', 'indices': [16, 25]}, {'text': 'FARAÓ', 'indices': [30, 36]}, {'text': 'AQUENÁTON', 'indices': [37, 47]}, {'text': 'Moisés', 'indices': [61, 68]}, {'text': 'Davi', 'indices': [69, 74]}, {'text': 'Salomão', 'indices': [77, 85]}, {'text': 'Salmo', 'indices': [89, 95]}, {'text': 'PUTIN', 'indices': [109, 115]}]",2019-11-21 15:58:36,5,1,"[{'url': 'https://t.co/z25fGDxOIL', 'expanded_url': 'https://twitter.com/i/web/status/1197665648173834241', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",-26.9924395,-48.6339782,#trump
FilosofiaEQUI,"AKEL, Filosofia EX e Escolas de Jesus Cristo",✅ #PUTIN manda em #TRUMP que manda em #KUSHNER até O #ACORDOdePAZ! ✡ #Sa... https://t.co/jEvm2B0XNX via @YouTube,"[{'text': 'PUTIN', 'indices': [2, 8]}, {'text': 'TRUMP', 'indices': [18, 24]}, {'text': 'KUSHNER', 'indices': [38, 46]}, {'text': 'ACORDOdePAZ', 'indices': [53, 65]}, {'text': 'Sa', 'indices': [69, 72]}]",2019-11-21 15:57:52,2,0,"[{'url': 'https://t.co/jEvm2B0XNX', 'expanded_url': 'https://youtu.be/BbwcqchYX2s', 'display_url': 'youtu.be/BbwcqchYX2s', 'indices': [76, 99]}]",-26.9924395,-48.6339782,#trump
wavetossed,Citizen of EU,"I think #Trump has chosen his timing &amp; actions according to #Occult #Luciferian rules, always attacking when… https://t.co/pS588qUeN5","[{'text': 'Trump', 'indices': [8, 14]}, {'text': 'Occult', 'indices': [64, 71]}, {'text': 'Luciferian', 'indices': [72, 83]}]",2019-11-21 15:57:52,0,1,"[{'url': 'https://t.co/pS588qUeN5', 'expanded_url': 'https://twitter.com/i/web/status/1197665462860963841', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",49.2608724,-123.1139529,#trump
wavetossed,Citizen of EU,"This is why #Schiff was so #emotional &amp; #angry in his closing stmt. He believes in the:
#Authority of the #NWO… https://t.co/XIMgwFFDkK","[{'text': 'Schiff', 'indices': [12, 19]}, {'text': 'emotional', 'indices': [27, 37]}, {'text': 'angry', 'indices': [44, 50]}, {'text': 'Authority', 'indices': [92, 102]}, {'text': 'NWO', 'indices': [110, 114]}]",2019-11-21 15:57:52,0,1,"[{'url': 'https://t.co/XIMgwFFDkK', 'expanded_url': 'https://twitter.com/i/web/status/1197665461619417089', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",49.2608724,-123.1139529,#trump
Lewisisthename,Lew88,How can Adam Schiff not allow the Whistleblower to testify????????  Or answer any questions behind closed doors?  T… https://t.co/U7hNqUewOS,[],2019-11-21 15:57:41,0,0,"[{'url': 'https://t.co/U7hNqUewOS', 'expanded_url': 'https://twitter.com/i/web/status/1197665417637949440', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",39.7367877,-104.9795532,#trump
beckybuck,Becky Buck,@kimguilfoyle @DonaldJTrumpJr #BRAVO👏👏👏 Not at all surprised by #Triggered success because its #Author is… https://t.co/D1bs4EqFAB,"[{'text': 'BRAVO', 'indices': [30, 36]}, {'text': 'Triggered', 'indices': [64, 74]}, {'text': 'Author', 'indices': [95, 102]}]",2019-11-21 15:57:30,0,0,"[{'url': 'https://t.co/D1bs4EqFAB', 'expanded_url': 'https://twitter.com/i/web/status/1197665369227513857', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]",37.1232245,-78.4927721,#trump
EdRabitor,Ed Rabitor,"@thedailybeast To this simple citizen, the question is: Do we want #Trump conduct of the Presidency, to date, to be… https://t.co/qL1aj1bFx4","[{'text': 'Trump', 'indices': [67, 73]}]",2019-11-21 15:57:22,1,0,"[{'url': 'https://t.co/qL1aj1bFx4', 'expanded_url': 'https://twitter.com/i/web/status/1197665335626911744', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",41.6500201,-72.7342163,#trump
Z3itG3ist,Kévin La Brecʞ De La Famine De KenneBecʞ,@Timcast @RashidaTlaib @politico @arabellaadvisor @Democracy_All @amnestyusa #Democrats Are BROKE And In Debt:… https://t.co/jCR9OT7st0,"[{'text': 'Democrats', 'indices': [77, 87]}]",2019-11-21 15:57:18,0,0,"[{'url': 'https://t.co/jCR9OT7st0', 'expanded_url': 'https://twitter.com/i/web/status/1197665318015033344', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]",49.75506,0.68809,#trump
forcemultsteve,Steve Ardire,"@TxsleuthUSA @CNN I love the smell of #trump desperation 
https://t.co/CMW1mIit53
#TrumpImpeachment","[{'text': 'trump', 'indices': [38, 44]}, {'text': 'TrumpImpeachment', 'indices': [82, 99]}]",2019-11-21 15:56:33,0,0,"[{'url': 'https://t.co/CMW1mIit53', 'expanded_url': 'https://twitter.com/RanttMedia/status/1192236876213698562?s=20', 'display_url': 'twitter.com/RanttMedia/sta…', 'indices': [58, 81]}]",47.6038321,-122.3300624,#trump
forcemultsteve,Steve Ardire,"@SurvivingMyWay .@GeorgeWill Having Left Republican Party, Urges Conservatives to Vote Against Donald #Trump… https://t.co/0sEHuM7ASi","[{'text': 'Trump', 'indices': [102, 108]}]",2019-11-21 15:50:34,2,0,"[{'url': 'https://t.co/0sEHuM7ASi', 'expanded_url': 'https://twitter.com/i/web/status/1197663627542577152', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]",47.6038321,-122.3300624,#trump
KratosLiving,Miranda Dawson,@BrianKarem @realDonaldTrump When leftists finally think they have the upper hand in trying to pin a crime on Pres.… https://t.co/saPKtuLy03,[],2019-11-21 15:56:16,1,1,"[{'url': 'https://t.co/saPKtuLy03', 'expanded_url': 'https://twitter.com/i/web/status/1197665058358095872', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",34.395342,-111.7632755,#trump
rooseveltFellow,Adam Roosevelt,#ManhattanDA asks #SupremeCourt to let them enforce subpoena for #Trump tax returns #TheHill https://t.co/nzwuhVTvyM,"[{'text': 'ManhattanDA', 'indices': [0, 12]}, {'text': 'SupremeCourt', 'indices': [18, 31]}, {'text': 'Trump', 'indices': [65, 71]}, {'text': 'TheHill', 'indices': [84, 92]}]",2019-11-21 15:56:12,0,0,[],38.8903961,-77.0841585,#trump
STMCourt,The Topic,🤔What’s the next Democrat agenda for the country? Healthcare? Social Security? Taxes? Infrastructure? 🙄 Another exp… https://t.co/hoZkQAUb9N,[],2019-11-21 15:56:11,0,0,"[{'url': 'https://t.co/hoZkQAUb9N', 'expanded_url': 'https://twitter.com/i/web/status/1197665040784142343', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",39.8208207,-77.2305645,#trump
RepDeSaulnier,Mark DeSaulnier,President #Trump elected not to shut the government down this week. Let’s hope he feels the same way in December. W… https://t.co/Clc28rNRBD,"[{'text': 'Trump', 'indices': [10, 16]}]",2019-11-21 15:56:10,7,2,"[{'url': 'https://t.co/Clc28rNRBD', 'expanded_url': 'https://twitter.com/i/web/status/1197665035771760640', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",45.452798,-62.7905136,#trump
talkingfrog,eugene stewart sr,#Trump https://t.co/h9PCDZIIxj,"[{'text': 'Trump', 'indices': [0, 6]}]",2019-11-21 15:56:10,0,0,[],54.3126572,-130.32549,#trump
WiltshireDev,@Cliffsull,"Its not a #Tory Brexit - its a ""#Trump"" #Brexit","[{'text': 'Tory', 'indices': [10, 15]}, {'text': 'Trump', 'indices': [32, 38]}, {'text': 'Brexit', 'indices': [40, 47]}]",2019-11-21 15:55:54,0,0,[],51.25,-1.916667,#trump
oldsoulmo,((( 𝐌 𝐎 𝐒 𝐄 𝐒 )))🤟🏽,"Absolutely agree... ONLY 25.5% of eligible voters “elected” #Trump by way of electoral college &amp; w/ Russian help, F… https://t.co/HUddjpMpVN","[{'text': 'Trump', 'indices': [60, 66]}]",2019-11-21 15:55:42,0,0,"[{'url': 'https://t.co/HUddjpMpVN', 'expanded_url': 'https://twitter.com/i/web/status/1197664915974176768', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]",42.286391,-83.1452114,#trump
oldsoulmo,((( 𝐌 𝐎 𝐒 𝐄 𝐒 )))🤟🏽,@WildPalmsLtd @dad_darius Absolutely agree... ONLY 25.5% of eligible voters “elected” #Trump by way of electoral co… https://t.co/5fXHVgZOxE,"[{'text': 'Trump', 'indices': [86, 92]}]",2019-11-21 15:55:15,10,9,"[{'url': 'https://t.co/5fXHVgZOxE', 'expanded_url': 'https://twitter.com/i/web/status/1197664804615393280', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",42.286391,-83.1452114,#trump
shanonaryder,ShannonTaylorHodnett,"@SalBusacca @MattFidler2 @Saraphasia @tkinder That's exactly what happened, but #trump supporters are either lying… https://t.co/ZrlXocnDfr","[{'text': 'trump', 'indices': [80, 86]}]",2019-11-21 15:54:56,0,0,"[{'url': 'https://t.co/ZrlXocnDfr', 'expanded_url': 'https://twitter.com/i/web/status/1197664722553839618', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",29.299328,-94.7945882,#trump
holmescnn,Michael Holmes,"@washingtonpost  - The U.S. Secret Service paid more than $250,000 to President #Trump’s private businesses in just… https://t.co/kH2ilbcPUa","[{'text': 'Trump', 'indices': [80, 86]}]",2019-11-21 15:54:34,1,2,"[{'url': 'https://t.co/kH2ilbcPUa', 'expanded_url': 'https://twitter.com/i/web/status/1197664630631477249', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",33.7490987,-84.3901849,#trump
86MellyP,MellyP,@sfpelosi @Brad714OC @SenatorCollins #IMPEACHCOLLINS #KAVANAUGH #TRUMP #IMPEACHCOLLINS @SenatorCollins https://t.co/OdOeWi43Ae,"[{'text': 'IMPEACHCOLLINS', 'indices': [37, 52]}, {'text': 'KAVANAUGH', 'indices': [53, 63]}, {'text': 'TRUMP', 'indices': [64, 70]}, {'text': 'IMPEACHCOLLINS', 'indices': [71, 86]}]",2019-11-21 15:54:18,1,1,[],39.9527237,-75.1635262,#trump
